post_id	date	message	num_likes	num_angry	num_shares
96033897836_10156982477917837	2017-07-11T15:04:59+0000	"Acompanhei hoje a chegada de carretas do programa Mulheres de Peito nos munic\u00edpios de Ribeir\u00e3o Bonito e S\u00e3o Sebasti\u00e3o da Grama. O ve\u00edculo \u00e9 equipado para atender mulheres a partir dos 50 anos, sem necessidade de pedido m\u00e9dico. Desde 2014, as carretas j\u00e1 percorreram 155 localidades do Estado, realizando mais de 124 mil mamografias. Os exames tamb\u00e9m podem ser feitos em AMEs, hospitais e cl\u00ednicas conveniadas, agendando pelo telefone 0800-779-0000.\n\nhttp://www.saopaulo.sp.gov.br/spnoticias/carreta-movel-do-programa-mulheres-de-peito-visita-ribeirao-bonito/"	703	8	142
96033897836_10156978739107837	2017-07-10T17:10:03+0000	"Dia de boas not\u00edcias para a popula\u00e7\u00e3o de Pindamonhangaba. Al\u00e9m iniciarmos a obra de moderniza\u00e7\u00e3o que vai duplicar o espa\u00e7o do Pronto Socorro da cidade, entregamos hoje a nova sede da 2\u00aa Delegacia de Pol\u00edcia."	1006	18	221
96033897836_10156974032112837	2017-07-09T15:56:40+0000	"Nove de julho \u00e9 a data c\u00edvica mais importante do Estado de SP, quando lembramos os ideais de 1932. Foi da Revolu\u00e7\u00e3o Constitucionalista que surgiram as sementes que frutificaram na Constitui\u00e7\u00e3o de 1934 e na Justi\u00e7a Eleitoral. Comemorar este dia \u00e9 fortalecer a democracia e a liberdade. Parab\u00e9ns aos nossos her\u00f3is!\nhttp://www.saopaulo.sp.gov.br/spnoticias/eventos-comemoram-o-9-de-julho-dia-da-revolucao-constitucionalista-de-1932/"	1329	16	299
96033897836_10156970822207837	2017-07-08T21:16:52+0000	"Em Macaubal, assinamos conv\u00eanios de apoio \u00e0 agricultura, para investimentos sociais e em infraestrutura e para envio de recursos \u00e0 Santa Casa do munic\u00edpio.\nhttp://www.saopaulo.sp.gov.br/spnoticias/regioes-de-rio-preto-e-aracatuba-assinam-convenios-na-area-da-saude/"	727	9	104
96033897836_10156970304167837	2017-07-08T18:50:43+0000	"Vejam como ficaram as casas que entregamos hoje em Buritama. Foram 41 fam\u00edlias beneficiadas, de um total de 263 moradias entregues - e j\u00e1 vamos come\u00e7ar a constru\u00e7\u00e3o de mais 130. Em todo o Estado, temos 70 mil habita\u00e7\u00f5es em obras, gerando 84 mil empregos na constru\u00e7\u00e3o civil."	1348	8	270
96033897836_10156969805017837	2017-07-08T16:08:01+0000	"Na regi\u00e3o de Ara\u00e7atuba, entregamos hoje 41 moradias em Buritama e sorteamos mais 60 em Rubi\u00e1cea. Tamb\u00e9m entregamos t\u00edtulos de regulariza\u00e7\u00e3o fundi\u00e1ria e assinamos conv\u00eanios para melhorar a vida da popula\u00e7\u00e3o, como em Macaubal, regi\u00e3o de S\u00e3o Jos\u00e9 do Rio Preto, que receber\u00e1 recursos para a sa\u00fade.\n\u00c9 importante estar presente e conversar com a popula\u00e7\u00e3o. J\u00e1 podemos notar no interior do Estado uma recupera\u00e7\u00e3o da atividade econ\u00f4mica e do emprego, especialmente na agricultura e na pecu\u00e1ria.\nhttp://www.saopaulo.sp.gov.br/spnoticias/regiao-de-aracatuba-recebe-moradias-e-firma-convenios-em-saude-e-esportes/"	766	6	117
96033897836_10156968817672837	2017-07-08T11:00:06+0000	"Uma not\u00edcia aguardada por muitos de voc\u00eas aqui: saiu hoje no Di\u00e1rio Oficial a lista dos 547 novos professores PEB I que estamos nomeando. Sejam bem-vindos!"	732	15	102
96033897836_10156967021397837	2017-07-07T22:51:13+0000	"Com grande alegria homenageamos hoje personalidades que se destacaram pela luta que empreendem em suas \u00e1reas com o Colar Ibrahim de Almeida Nobre. A comenda existe desde 2002 e \u00e9 oferecida em mem\u00f3ria \u00e0 bravura dos her\u00f3is da Revolu\u00e7\u00e3o Constitucionalista de 1932.\nhttp://www.saopaulo.sp.gov.br/spnoticias/estado-personalidades-ibrahim-nobre/"	1139	8	226
96033897836_10156966307062837	2017-07-07T20:07:31+0000	"Acabamos de assinar um conv\u00eanio in\u00e9dito, primeiro do Brasil, com a Receita Federal para facilitar a vida dos cidad\u00e3os. As pessoas n\u00e3o ter\u00e3o mais de ir a dois lugares diferentes para tirar o CPF e o RG. A troca de informa\u00e7\u00f5es entre os governos tamb\u00e9m ajudar\u00e1 a evitar fraudes.\nhttp://www.saopaulo.sp.gov.br/spnoticias/governo-de-sp-e-receita-federal-unificam-registros-de-documentos/"	1530	5	346
96033897836_10156965440982837	2017-07-07T15:30:06+0000	"Os Correios lan\u00e7aram hoje o selo e o carimbo postal comemorativos dos 40 anos da Igreja Universal. S\u00e3o 40 anos de evangeliza\u00e7\u00e3o e trabalho social, sobretudo com dependentes qu\u00edmicos e presidi\u00e1rios.\nhttp://www.saopaulo.sp.gov.br/spnoticias/governador-prestigia-lancamento-de-selo-dos-correios-no-templo-de-salomao/"	1487	346	687
96033897836_10156962083967837	2017-07-06T20:53:44+0000	"Mais 108 prefeituras paulistas e 15 entidades sociais foram beneficiadas por 123 conv\u00eanios que repassam um total de quase R$ 15 milh\u00f5es para melhorar a qualidade de vida da popula\u00e7\u00e3o. Metade deste investimento ser\u00e1 direcionada para a sa\u00fade.\nhttp://www.saopaulo.sp.gov.br/spnoticias/ultimas-noticias/servicos/municipios-de-sp-recebem-mais-de-14-milhoes-para-investimentos-em-areas-prioritarias/"	932	12	219
96033897836_10156961077952837	2017-07-06T15:29:52+0000	"Ficou pronta a nova Esta\u00e7\u00e3o de Transfer\u00eancia em Sumar\u00e9, parte do Corredor Bil\u00e9o Soares, da EMTU, na regi\u00e3o metropolitana de Campinas. O Corredor \u00e9 uma importante obra de mobilidade e integra\u00e7\u00e3o entre Campinas, Hortol\u00e2ndia, Sumar\u00e9, Nova Odessa, Americana e Santa B\u00e1rbara. A esta\u00e7\u00e3o vai receber 31 \u00f4nibus, que ir\u00e3o realizar mais de 500 viagens por dia, atendendo 130 mil usu\u00e1rios por m\u00eas.\nhttp://www.saopaulo.sp.gov.br/spnoticias/emtu-estacao-terminal-sumare/"	1093	14	458
96033897836_10156960184112837	2017-07-06T11:17:33+0000	"Come\u00e7amos hoje bem cedo um sorteio para fiscaliza\u00e7\u00e3o de postos de combust\u00edveis para flagrar fraudes volum\u00e9tricas e de qualidade nos produtos. \u00c9 um trabalho coordenado que envolve tr\u00eas secretarias do Governo do Estado de S\u00e3o Paulo, a ANP - Ag\u00eancia Nacional do Petr\u00f3leo, G\u00e1s Natural e Biocombust\u00edveis e \u00f3rg\u00e3os da Prefeitura de S\u00e3o Paulo para proteger os consumidores.\nhttp://www.saopaulo.sp.gov.br/spnoticias/operacao-conjunta-fiscaliza-postos-de-combustiveis-em-sao-paulo/"	1465	7	278
96033897836_10156958670672837	2017-07-06T00:17:38+0000	"Estive nos est\u00fadios do SBT para gravar minha participa\u00e7\u00e3o no programa Boteco do Ratinho, que vai ao ar na quarta-feira que vem."	997	11	90
96033897836_10156957563302837	2017-07-05T18:54:58+0000	"Os produtores rurais do munic\u00edpio de Jo\u00e3o Ramalho receberam hoje um novo sistema de armazenamento de gr\u00e3os, com \u00e1reas de secagem e silos. A conquista foi poss\u00edvel gra\u00e7as ao projeto Microbacias II, criado para melhorar a renda de pequenos produtores.\nhttp://www.saopaulo.sp.gov.br/spnoticias/silo-capaz-de-armazenar-3-mil-toneladas-de-soja-beneficia-produtor-de-joao-ramalho/"	932	5	188
96033897836_10156957123162837	2017-07-05T16:12:44+0000	"A partir de amanh\u00e3, 06/07, o eixo da SP-333 entre Flor\u00ednea e Borborema e algumas rodovias transversais passar\u00e3o a ser administrados pela Entrevias Concession\u00e1rias de Rodovias S/A. S\u00e3o 277 km que ir\u00e3o receber imediatamente obras de recupera\u00e7\u00e3o e melhorias. Ao longo dos 30 anos de contrato, j\u00e1 est\u00e3o garantidos quase R$ 4 bilh\u00f5es de investimentos que ir\u00e3o gerar desenvolvimento, renda e empregos em toda a regi\u00e3o.\nhttp://www.saopaulo.sp.gov.br/spnoticias/obras-imediatas-duplicacao-marginais-passarelas-e-ciclovias-para-populacao/"	1021	18	253
96033897836_10156952832762837	2017-07-04T17:16:12+0000	"A Esta\u00e7\u00e3o da Luz est\u00e1 com uma exibi\u00e7\u00e3o de imagens das obras do pintor franc\u00eas Jean Baptiste Debret. Produzidas no in\u00edcio do s\u00e9c. XIX, as obras de Debret retratam cenas do cotidiano paulista e das manifesta\u00e7\u00f5es culturais, como as festas e as tradi\u00e7\u00f5es populares. S\u00e3o imagens interessantes que contam um pouco da nossa hist\u00f3ria. A mostra fica na Esta\u00e7\u00e3o at\u00e9 domingo. \n\nhttps://www.cptm.sp.gov.br/noticias/Pages/Mostra-com-reprodu%C3%A7%C3%B5es-do-pintor-franc%C3%AAs-Debret-desembarca-na-Esta%C3%A7%C3%A3o-da-Luz-.aspx"	866	4	162
96033897836_10156952314967837	2017-07-04T15:01:21+0000	"Entregamos o 14\u00ba novo trem do total que 65 encomendamos para a Companhia Paulista de Trens Metropolitanos - CPTM. A composi\u00e7\u00e3o vai operar na linha 11-Coral Expresso Leste (Luz-Guaianases). Tamb\u00e9m lan\u00e7amos hoje o chat Conex\u00e3o CPTM, novo canal de atendimento ao usu\u00e1rio.\n\nhttp://www.saopaulo.sp.gov.br/spnoticias/com-entrega-de-mais-um-trem-cptm-segue-modernizando-sua-frota/"	1569	8	319
96033897836_10156951674637837	2017-07-04T11:53:49+0000	"Acabamos de entregar, na Zona Sul da capital, uma nova passarela na esta\u00e7\u00e3o Graja\u00fa da CPTM. Isso permitir\u00e1 uma travessia mais segura e confort\u00e1vel \u00e0 popula\u00e7\u00e3o, interligando o terminal com o Parque S\u00e3o Jos\u00e9 VI e o Corredor da Av. Teot\u00f4nio Vilela.\n\nhttp://www.saopaulo.sp.gov.br/spnoticias/cptm_passarela_5025995/"	910	6	177
96033897836_10156947444747837	2017-07-03T14:41:55+0000	"Inauguramos hoje a nova sede da SP Escola de Teatro. O local foi reformado e est\u00e1 totalmente acess\u00edvel. Localizado na Rua Rangel Pestana, o edif\u00edcio \u00e9 tombado como patrim\u00f4nio hist\u00f3rico. Agora, o espa\u00e7o oferecer\u00e1 mais oportunidades de cursos para jovens aprendizes.\n\nhttp://www.saopaulo.sp.gov.br/spnoticias/alckmin-inaugura-nova-sede-da-sp-escola-de-teatro-no-bras/"	1052	2	225
96033897836_10156944139312837	2017-07-02T21:17:53+0000	"Domingo de muita alegria para 160 fam\u00edlias que receberam as chaves de suas casas pr\u00f3prias na Zona Leste da capital. O conjunto conta com infraestrutura completa, incluindo total acessibilidade e quadra poliesportiva.\n\nhttp://www.saopaulo.sp.gov.br/spnoticias/governador-entrega-160-apartamentos-populares-na-capital/"	1180	8	214
96033897836_10156940765687837	2017-07-02T03:48:35+0000	"Participamos, em Campos do Jord\u00e3o, da abertura do Festival Internacional de Inverno, um dos principais eventos de m\u00fasica cl\u00e1ssica da Am\u00e9rica Latina.\n\nhttp://www.saopaulo.sp.gov.br/spnoticias/alckmin-prestigia-abertura-do-48-festival-de-inverno/"	1002	2	178
96033897836_10156938570287837	2017-07-01T17:15:28+0000	"Entre Itatiba e Morungaba, fui conferir como ficaram as obras da SP-360. Fiquei contente em saber que o bonito bambuzal, que forma um t\u00fanel sobre a rodovia, foi preservado."	1717	4	377
96033897836_10156938427592837	2017-07-01T16:34:37+0000	"Inauguramos hoje, na cidade de Amparo, um novo AME com toda a estrutura necess\u00e1ria para atender a popula\u00e7\u00e3o em casos de baixa complexidade. A unidade vai beneficiar cerca de 260 mil pessoas que vivem na regi\u00e3o. \n\nhttp://www.saopaulo.sp.gov.br/spnoticias/em-amparo-alckmin-inaugura-unidade-do-ame-mais/"	1262	10	322
96033897836_10156934687542837	2017-06-30T21:32:04+0000	"Assinamos novos conv\u00eanios hoje que v\u00e3o beneficiar 135 munic\u00edpios. S\u00e3o R$ 20,5 milh\u00f5es para a compra de m\u00e1quinas, ambul\u00e2ncias, equipamentos de esporte e lazer, al\u00e9m do custeio de hospitais e a realiza\u00e7\u00e3o de obras de infraestrutura e reformas.\n\nhttp://www.saopaulo.sp.gov.br/spnoticias/governo-repassa-mais-r-205-milhoes-para-135-municipios-paulistas/"	1416	6	262
96033897836_10156933445672837	2017-06-30T15:57:18+0000	"Pelo terceiro ano consecutivo, o Poupatempo e o Metr\u00f4 foram eleitos pelos paulistanos os melhores em servi\u00e7os e em transporte p\u00fablico pela pesquisa \u201cO Melhor de SP \u2013 Servi\u00e7os\u201d, do Datafolha. Ficamos muito orgulhosos do trabalho coletivo de funcion\u00e1rios e colaboradores destas duas empresas. A Cleusa Turra, diretora do Est\u00fadio Folha, e o Marcelo Benez, diretor executivo do instituto de pesquisa, estiveram hoje aqui para entregar a premia\u00e7\u00e3o.\n\nhttp://www.saopaulo.sp.gov.br/spnoticias/governo-do-estado-recebe-premios-do-instituto-datafolha/"	1071	7	270
96033897836_10156928828727837	2017-06-29T16:07:05+0000	"Em parceria com o Governo do Estado de S\u00e3o Paulo e outras institui\u00e7\u00f5es, o Tribunal de Contas do Estado de S\u00e3o Paulo est\u00e1 promovendo hoje o semin\u00e1rio \u201cSemear Educa\u00e7\u00e3o\u201d. O objetivo deste importante encontro \u00e9 estimular o interc\u00e2mbio de projetos inovadores entre as administra\u00e7\u00f5es na \u00e1rea de educa\u00e7\u00e3o.\n\nhttp://www.saopaulo.sp.gov.br/spnoticias/alckmin-participa-de-seminario-sobre-projetos-inovadores-na-educacao/"	765	3	165
96033897836_10156926073052837	2017-06-29T00:20:33+0000	"Estamos nomeando 12 peritos criminais e 48 investigadores de pol\u00edcia aprovados em concurso p\u00fablico. A lista sai amanh\u00e3 no Di\u00e1rio Oficial."	1423	22	108
96033897836_10156919328892837	2017-06-27T19:25:40+0000	"Repassamos mais R$ 17 milh\u00f5es a munic\u00edpios e entidades sociais por meio de 144 conv\u00eanios assinados hoje. \u00c9 o quinto lote neste ano.\nOs recursos ser\u00e3o aplicados majoritariamente em sa\u00fade, mas tamb\u00e9m em assist\u00eancia social, infraestrutura, meio ambiente e esporte.\nhttp://www.saopaulo.sp.gov.br/spnoticias/alckmin-repassa-milhoes-121-municipios/"	968	2	166
96033897836_10156918572607837	2017-06-27T15:17:42+0000	"Anunciamos hoje um investimento de R$ 360 milh\u00f5es em um amplo pacote de obras em rodovias paulistas. S\u00e3o 23 estradas em 51 munic\u00edpios, beneficiando mais de 5 milh\u00f5es de pessoas com mais seguran\u00e7a. Estas obras v\u00e3o agilizar o escoamento agr\u00edcola e industrial, dar\u00e3o novo incentivo ao turismo e v\u00e3o impulsionar o desenvolvimento econ\u00f4mico.\n\nhttp://www.saopaulo.sp.gov.br/spnoticias/alckmin-anuncia-pacote-de-r-360-mi-para-rodovias-paulistas/"	1399	4	295
96033897836_10156916043537837	2017-06-26T22:21:58+0000	"Estamos fazendo a maior regulariza\u00e7\u00e3o fundi\u00e1ria de propriedades rurais da hist\u00f3ria. S\u00e3o mais de 300 mil hectares em 21 munic\u00edpios do Vale do Ribeira e do Alto Vale. Isso permitir\u00e1 ao produtor obter financiamentos importantes para promover o desenvolvimento da agricultura familiar. Vamos entregar tamb\u00e9m 30 mil t\u00edtulos de dom\u00ednio de im\u00f3veis urbanos em v\u00e1rias regi\u00f5es do estado, dando seguran\u00e7a jur\u00eddica para as fam\u00edlias e seus descendentes.\nhttp://www.saopaulo.sp.gov.br/spnoticias/alckmin-vale-do-ribeira-alto-vale/"	646	2	182
96033897836_10156915500502837	2017-06-26T20:00:19+0000	"Acabo de voltar da abertura do Ethanol Summit 2017, um dos principais eventos do mundo sobre energias renov\u00e1veis, em especial o etanol e derivados da cana-de-a\u00e7\u00facar. Este \u00e9 um setor de import\u00e2ncia social, ambiental e econ\u00f4mica, que gera empregos e desenvolvimento sustent\u00e1vel. Nosso Estado \u00e9 o maior produtor nacional de cana e etanol, que aqui tem ICMS reduzido de 25 para 12%.\nhttp://www.saopaulo.sp.gov.br/spnoticias/ultimas-noticias/servicos/sao-paulo-recebe-mais-uma-edicao-do-ethanol-summit/"	677	6	114
96033897836_10156914672992837	2017-06-26T15:27:02+0000	"Ficou pronta a canaliza\u00e7\u00e3o do primeiro trecho do Ribeir\u00e3o Vermelho, em Osasco. Estive l\u00e1 hoje para conferir e liberar a segunda etapa das obras. A mudan\u00e7a eleva a capacidade de vaz\u00e3o do Ribeir\u00e3o, contribuindo para reduzir o risco de inunda\u00e7\u00f5es em toda a regi\u00e3o.\nhttp://www.saopaulo.sp.gov.br/spnoticias/ribeirao_vermelho_5024583/"	1141	2	179
96033897836_10156914458117837	2017-06-26T14:11:47+0000	"A Esta\u00e7\u00e3o Quita\u00fana da Linha 8-Diamante da CPTM, em Osasco, foi modernizada, ampliada e ganhou acessibilidade e c\u00e2meras de seguran\u00e7a. As esta\u00e7\u00f5es Jardim Silveira e Jardim Belval tamb\u00e9m est\u00e3o em obras.\nhttp://www.saopaulo.sp.gov.br/spnoticias/estacao-quitauna_5024578/"	1081	4	216
96033897836_10156911455907837	2017-06-25T18:41:37+0000	"O Governo do Estado de S\u00e3o Paulo criou o aplicativo \"Den\u00fancia Ambiente\" para receber den\u00fancias de crimes ambientais, como a venda e a soltura de bal\u00f5es, queimadas ou extra\u00e7\u00e3o de palmito. O aplicativo permite envio de foto, \u00e1udio ou v\u00eddeo com  garantia de sigilo absoluto e pode ser baixado gratuitamente na App Store e no Google Play.\nhttp://www.saopaulo.sp.gov.br/spnoticias/voce-sabia-que-ha-um-aplicativo-para-fazer-denuncia-de-crime-ambiental/"	418	2	155
96033897836_10156908157062837	2017-06-24T22:13:47+0000	"O ITV e o PSDB municipal est\u00e3o realizando v\u00e1rios encontros entre a milit\u00e2ncia, prefeitos regionais e coordenadores. O objetivo \u00e9 aumentar a participa\u00e7\u00e3o e o entrosamento entre os grupos e a milit\u00e2ncia. Com o presidente do ITV, Jos\u00e9 An\u00edbal, e outras lideran\u00e7as, participei hoje do primeiro destes encontros. Confiram o cronograma aqui:\nhttp://tucano.org.br/bancada/psdb-da-capital-promove-encontros-regionais"	594	8	91
96033897836_10156906901907837	2017-06-24T16:05:12+0000	"Vamos recuperar dois trechos da SP-304, Rodovia Luiz de Queiroz. Anunciamos a licita\u00e7\u00e3o hoje em Americana. A rodovia j\u00e1 est\u00e1 sendo duplicada no trecho Geraldo de Barros.\nhttp://www.saopaulo.sp.gov.br/spnoticias/ultimas-noticias/governador-alckmin-anuncia-licitacao-para-obras-na-sp-304/"	1191	3	219
96033897836_10156904284452837	2017-06-23T21:50:18+0000	"Anunciamos hoje a licita\u00e7\u00e3o internacional para duplica\u00e7\u00e3o de 14 km e instala\u00e7\u00e3o de cinco passarelas na SP-250, Rodovia Bunjiro Nakao, entre Vargem Grande Paulista e Ibi\u00fana.\nhttp://www.saopaulo.sp.gov.br/spnoticias/alckmin-anuncia-duplicar-sp-250/"	1511	4	493
96033897836_10156903990047837	2017-06-23T20:28:38+0000	"O estudo de impacto ambiental do Ferroanel Norte foi entregue hoje ao Conselho Estadual do Meio Ambiente e servir\u00e1 de base para o debate com a popula\u00e7\u00e3o.\nParalela ao Rodoanel, esta \u00e9 uma obra estrat\u00e9gica que vai desviar os trens de carga para fora do centro da capital, liberando os trilhos apenas para a CPTM.\nhttp://www.saopaulo.sp.gov.br/spnoticias/ultimas-noticias/servicos/estudo-ambiental-do-ferroanel-norte-e-aberto-para-consulta-publica/"	1237	1	299
96033897836_10156903185797837	2017-06-23T15:45:31+0000	"Foi formalizada hoje a migra\u00e7\u00e3o das primeiras emissoras de r\u00e1dio AM paulistas para frequ\u00eancias FM. Outras 311 r\u00e1dios tamb\u00e9m demonstraram interesse em fazer o mesmo. As emissoras que passam a operar na faixa FM ganham qualidade e podem ser reproduzidas em dispositivos m\u00f3veis, atingindo mais pessoas.\nOuvir r\u00e1dio foi um h\u00e1bito que adquiri do meu pai e sua moderniza\u00e7\u00e3o \u00e9 muito positiva para a sociedade.\nhttp://www.saopaulo.sp.gov.br/spnoticias/radios-am-de-sao-paulo-assinam-contrato-para-operar-em-fm/"	722	2	124
96033897836_10156899842257837	2017-06-22T19:57:15+0000	"Vejam como ficou a SP-103 depois das obras de recupera\u00e7\u00e3o entre Ca\u00e7apava e Jambeiro. Em m\u00e9dia, 9 mil ve\u00edculos/dia trafegam pela rodovia. Al\u00e9m de dar mais seguran\u00e7a aos usu\u00e1rios, a novidade vai beneficiar toda a regi\u00e3o de S\u00e3o Jos\u00e9 dos Campos atraindo desenvolvimento."	743	2	135
96033897836_10156899634397837	2017-06-22T18:57:15+0000	"Estive em uma das carretas do programa Mulheres de Peito, que chegou hoje ao munic\u00edpio de Piquete. O ve\u00edculo \u00e9 equipado com mam\u00f3grafo e ultrassom para atender mulheres a partir dos 50 anos, sem necessidade de pedido m\u00e9dico. Desde 2014, quando o programa come\u00e7ou, j\u00e1 realizamos mais de 124 mil mamografias. Os exames tamb\u00e9m podem ser feitos em AMEs, hospitais e cl\u00ednicas conveniadas, agendando pelo telefone 0800-779-0000.\nhttp://www.saopaulo.sp.gov.br/spnoticias/carreta-da-mamografia-chega-ao-vale-do-paraiba/"	864	2	218
96033897836_10156899089572837	2017-06-22T15:25:33+0000	"Estamos acelerando o prolongamento da Rodovia Carvalho Pinto, em Taubat\u00e9. Fui at\u00e9 l\u00e1 conferir o andamento das obras. S\u00e3o 10 km que ir\u00e3o facilitar o acesso ao Litoral Norte, ajudando a desafogar a Dutra, aumentando a seguran\u00e7a e incentivando o turismo e o desenvolvimento.\nhttp://www.saopaulo.sp.gov.br/spnoticias/ampliacao-da-rodovia-carvalho-pinto-tem-mais-de-40-das-obras-concluidas/"	2158	6	507
96033897836_10156896220777837	2017-06-21T21:10:37+0000	"Assinamos hoje o 4\u00ba lote de conv\u00eanios deste ano. Vamos repassar R$ 7,1 milh\u00f5es a 41 prefeituras e 25 entidades sociais para beneficiar exclusivamente a sa\u00fade. Os recursos ser\u00e3o utilizados na compra de equipamentos, ambul\u00e2ncias, reformas ou custeio.\nhttp://www.saopaulo.sp.gov.br/spnoticias/alckmin-repassa-milhoes-saude-sp/"	1269	7	283
96033897836_10156895607382837	2017-06-21T17:24:06+0000	"Vistoriamos hoje as obras do Complexo Vi\u00e1rio de Jundia\u00ed, na Rod. Anhanguera. A conclus\u00e3o da primeira etapa foi antecipada para dezembro deste ano. Al\u00e9m disso, liberamos ao tr\u00e1fego um novo trecho de quarta faixa da Rod. dos Bandeirantes, em Jundia\u00ed.\nhttp://www.saopaulo.sp.gov.br/spnoticias/jundiai-recebe-obras-viarias-para-melhorar-transito-no-municipio-e-rodovias"	757	0	142
96033897836_10156895290137837	2017-06-21T15:26:35+0000	"Hoje visitei uma unidade do Programa Estrada para a Sa\u00fade. A iniciativa oferece acompanhamento cont\u00ednuo e gratuito aos caminhoneiros, por meio de exames m\u00e9dicos, tratamento odontol\u00f3gico, entre outros servi\u00e7os. Isso reduz o risco de acidentes decorrentes de problemas comuns entre os caminhoneiros, como sono e automedica\u00e7\u00e3o."	873	4	184
96033897836_10156892614437837	2017-06-20T22:54:10+0000	"Conversei ontem com os presidentes das Federa\u00e7\u00f5es das APAEs de SP, ES e SC, Cristiany de Castro, Washington Almeida e J\u00falio C\u00e9sar de Aguiar, e tamb\u00e9m com o Dr. Ubiali, que j\u00e1 foi presidente da entidade paulista. O Governo de SP \u00e9 parceiro e apoia as APAEs, que desenvolvem um excelente trabalho com jovens e crian\u00e7as, oferecendo educa\u00e7\u00e3o inclusiva e de qualidade."	534	1	73
96033897836_10156892539852837	2017-06-20T22:27:08+0000	""	973	27	75
96033897836_10156891730217837	2017-06-20T18:41:41+0000	"Lan\u00e7amos hoje o curso \"Ensino M\u00e9dio Inclusivo: construindo uma escola para todos\". A capacita\u00e7\u00e3o visa ampliar os conhecimentos de educadores que atuam no Ensino M\u00e9dio regular e Atendimento Educacional Especializado. \nhttp://www.saopaulo.sp.gov.br/spnoticias/convenio-fortalece-educacao-inclusiva-no-ensino-medio-estado/"	979	2	252
96033897836_10156891367977837	2017-06-20T16:43:26+0000	"Visitamos no Memorial da Am\u00e9rica Latina o audit\u00f3rio Sim\u00f3n Bol\u00edvar, que est\u00e1 sendo reconstru\u00eddo. As obras ser\u00e3o conclu\u00eddas em dezembro, quando a sala ser\u00e1 reinaugurada com caracter\u00edsticas de ocupa\u00e7\u00e3o multiuso."	618	0	102
96033897836_10156887205247837	2017-06-19T14:50:33+0000	"Hoje vistoriamos as obras da Esta\u00e7\u00e3o Engenheiro Goulart da Linha 12 - Safira da CPTM. Esta parada ter\u00e1 integra\u00e7\u00e3o com a Linha 13 - Jade,  que ligar\u00e1 o aeroporto de Guarulhos \u00e0 capital.\n\nhttp://www.saopaulo.sp.gov.br/spnoticias/engenheiro_goulart_5023395"	1607	7	884
96033897836_10156879280217837	2017-06-17T14:10:16+0000	"Hoje de manh\u00e3 participei da abertura do XXXVIII Congresso da Sociedade de Cardiologia do Estado de S\u00e3o Paulo. O evento re\u00fane m\u00e9dicos de todo o mundo em um importante interc\u00e2mbio de conhecimento e inova\u00e7\u00f5es na \u00e1rea. \n\nhttp://www.socesp2017.com.br/"	883	2	127
96033897836_10156872144457837	2017-06-15T17:02:00+0000	"Parada para um cafezinho em uma das esquinas mais famosas do Brasil."	1516	4	141
96033897836_10156871953057837	2017-06-15T15:26:08+0000	"Participei mais cedo da abertura da 17\u00aa Feira Cultural da Diversidade."	668	3	110
96033897836_10156867633992837	2017-06-14T14:31:13+0000	"Vamos debater o or\u00e7amento estadual de 2018 em Audi\u00eancias P\u00fablicas por todo o Estado. \u00c9 uma oportunidade importante para as pessoas apontarem quais regi\u00f5es e programas devem ser priorizados na Lei Or\u00e7ament\u00e1ria Anual \u2013 LOA 2018. Quanto mais colabora\u00e7\u00e3o popular e transpar\u00eancia com o que \u00e9 de todos, melhor. \n\nVeja como participar: www.planejamento.sp.gov.br/LOA/2018 \n\nhttp://www.saopaulo.sp.gov.br/?p=5022467"	381	6	71
96033897836_10156864947972837	2017-06-13T20:59:27+0000	"Em Ara\u00e7atuba, entregamos a duplica\u00e7\u00e3o da SP-463 e come\u00e7amos o mutir\u00e3o da catarata. Nossa meta \u00e9 zerar a fila desta cirurgia na regi\u00e3o. Ser\u00e3o mais de 400 atendimentos nos AMEs de Ara\u00e7atuba e Andradina.\nhttp://www.saopaulo.sp.gov.br/spnoticias/estado-promove-mutirao-da-catarata-para-quase-500-pessoas-regiao-de-aracatuba/"	903	5	187
96033897836_10156864116337837	2017-06-13T17:11:29+0000	"A moderniza\u00e7\u00e3o da SP-419, que entregamos hoje, vai beneficiar especialmente os munic\u00edpios de Alto Alegre, Luizi\u00e2nia e Pen\u00e1polis. A obra leva mais seguran\u00e7a, desenvolvimento e oportunidades para toda a regi\u00e3o. A popula\u00e7\u00e3o de Pen\u00e1polis est\u00e1 comemorando tamb\u00e9m a entrega de uma creche-escola.\n\nhttp://www.saopaulo.sp.gov.br/spnoticias/ultimas-noticias/alckmin-entrega-obras-de-modernizacao-de-rodovia-em-penapolis/\n\nhttp://www.saopaulo.sp.gov.br/spnoticias/programa-creche-escola-inaugura-nova-unidade-em-penapolis/"	1014	44	200
