post_id	date	num_likes	num_angry	num_shares
96033897836_10153968135697837	2014-12-20T23:36:15+0000	12039	6	2272
96033897836_10153964826492837	2014-12-19T22:22:46+0000	4549	0	130
96033897836_10153958756832837	2014-12-17T20:25:43+0000	3078	3	83
96033897836_10153952202002837	2014-12-15T01:26:39+0000	7624	0	283
96033897836_10153942720797837	2014-12-11T00:45:58+0000	2381	0	221
96033897836_10153940409412837	2014-12-10T00:53:05+0000	2184	0	291
96033897836_10153940391767837	2014-12-10T00:41:45+0000	6068	0	240
96033897836_10153936839237837	2014-12-08T20:23:55+0000	3792	0	301
96033897836_10153932182402837	2014-12-07T01:14:24+0000	6294	0	432
96033897836_10153928784697837	2014-12-05T23:48:53+0000	1781	0	189
96033897836_10153926511932837	2014-12-05T01:37:27+0000	7126	0	261
96033897836_10153911541767837	2014-11-29T00:41:34+0000	6716	0	164
96033897836_10153911278117837	2014-11-28T22:16:25+0000	3845	0	240
96033897836_10153911143357837	2014-11-28T21:25:52+0000	3730	0	792
96033897836_10153910784917837	2014-11-28T18:37:22+0000	15378	0	816
96033897836_10153908435127837	2014-11-27T18:43:04+0000	8228	0	809
96033897836_10153904499477837	2014-11-26T01:01:24+0000	6575	0	703
96033897836_10153904282802837	2014-11-25T22:43:44+0000	71057	0	3803
96033897836_10153891907132837	2014-11-20T19:22:57+0000	36313	0	2996
96033897836_10153890122547837	2014-11-20T00:02:50+0000	15625	0	2545
96033897836_10153871506572837	2014-11-11T23:58:39+0000	14030	0	2179
96033897836_10153869119247837	2014-11-11T01:43:10+0000	20529	0	1575
96033897836_10153861325712837	2014-11-08T01:57:42+0000	48266	0	1257
96033897836_10153860806417837	2014-11-07T21:13:21+0000	74178	0	2843
96033897836_10153858212462837	2014-11-06T18:43:59+0000	18004	0	897
96033897836_10153851058712837	2014-11-03T22:52:21+0000	32015	0	4494
96033897836_10153848543087837	2014-11-02T21:43:28+0000	11989	0	2767
96033897836_10153848520822837	2014-11-02T21:33:09+0000	10752	0	1553
96033897836_10153838004492837	2014-10-30T00:54:19+0000	10451	0	1159
96033897836_10153835773667837	2014-10-29T01:39:39+0000	57795	0	18227
96033897836_10153833307442837	2014-10-28T01:32:32+0000	83059	186	3623
96033897836_10153833306577837	2014-10-28T01:32:05+0000	16207	3	278
96033897836_10153825735877837	2014-10-25T03:16:43+0000	83774	0	8461
96033897836_10153820811577837	2014-10-23T00:13:04+0000	60355	106	14017
96033897836_10153820598222837	2014-10-22T22:13:38+0000	11922	0	1537
96033897836_10153820344267837	2014-10-22T20:08:59+0000	14951	1	14278
96033897836_10153818291767837	2014-10-21T21:14:19+0000	9524	0	563
96033897836_10153806140222837	2014-10-17T01:04:28+0000	17934	0	4276
96033897836_10153806126527837	2014-10-17T00:59:22+0000	12165	0	533
96033897836_10153805967362837	2014-10-16T23:21:40+0000	9120	0	957
96033897836_10153804037192837	2014-10-16T02:32:22+0000	10356	0	518
96033897836_10153804013502837	2014-10-16T02:18:41+0000	18636	0	2453
96033897836_10153793387177837	2014-10-12T22:03:28+0000	22940	0	1000
96033897836_10153789831312837	2014-10-11T23:32:50+0000	39329	14	1089
96033897836_10153786219347837	2014-10-10T22:13:36+0000	15982	0	2033
96033897836_10153782594227837	2014-10-09T23:02:47+0000	23662	0	3313
96033897836_10153779301267837	2014-10-08T23:41:24+0000	18398	0	5277
96033897836_10153775764902837	2014-10-07T23:45:11+0000	13299	0	585
96033897836_10153772685827837	2014-10-07T03:35:25+0000	22361	0	863
96033897836_10153767204742837	2014-10-05T18:40:13+0000	32315	0	999
96033897836_10153752146672837	2014-10-01T01:24:18+0000	23098	0	941
96033897836_10153742115787837	2014-09-27T04:20:28+0000	19977	0	907
96033897836_10153737263712837	2014-09-25T01:55:37+0000	5803	0	629
96033897836_10153736815577837	2014-09-24T21:27:12+0000	5810	0	681
96033897836_10153729795227837	2014-09-21T23:58:29+0000	3120	3	216
96033897836_10153709519202837	2014-09-13T22:45:49+0000	3999	0	303
96033897836_10153704655847837	2014-09-11T20:16:32+0000	6079	0	731
96033897836_10153698207702837	2014-09-09T01:32:36+0000	25111	0	612
96033897836_10153695459602837	2014-09-07T22:49:08+0000	39253	0	1212
96033897836_10153682126447837	2014-09-03T02:21:49+0000	2689	0	401
96033897836_10153667970677837	2014-08-28T23:55:33+0000	5856	0	855
96033897836_10153667112962837	2014-08-28T16:26:01+0000	3769	0	356
96033897836_10153661595767837	2014-08-26T23:47:43+0000	7653	0	677
96033897836_10153660188722837	2014-08-26T12:44:51+0000	18571	0	756
96033897836_10153660161357837	2014-08-26T12:28:42+0000	9143	0	1000
96033897836_10153639670067837	2014-08-19T21:44:35+0000	7734	0	851
96033897836_10153637291847837	2014-08-18T22:39:12+0000	9276	0	1160
96033897836_10153637060962837	2014-08-18T20:45:02+0000	5475	0	355
96033897836_10153637058157837	2014-08-18T20:43:35+0000	15521	16	416
96033897836_10153627010702837	2014-08-15T00:04:17+0000	10539	0	630
96033897836_10153623823307837	2014-08-13T19:56:45+0000	27492	6	520
96033897836_10153621965632837	2014-08-13T01:02:40+0000	5403	0	440
96033897836_10153621938607837	2014-08-13T00:45:58+0000	3728	0	443
96033897836_10153616182187837	2014-08-10T23:33:46+0000	17228	0	1070
96033897836_10153613562012837	2014-08-10T01:23:53+0000	5470	0	539
96033897836_10153613530082837	2014-08-10T01:12:54+0000	3748	0	212
96033897836_10153610703132837	2014-08-09T00:27:58+0000	5392	0	738
96033897836_10153607723842837	2014-08-08T00:36:56+0000	5506	0	621
96033897836_10153607690762837	2014-08-08T00:18:03+0000	5668	0	658
96033897836_10153604301942837	2014-08-06T21:06:39+0000	5630	0	726
96033897836_10153601880747837	2014-08-06T00:29:16+0000	15968	0	2882
96033897836_10153598912277837	2014-08-05T01:19:00+0000	8518	0	761
96033897836_10153598631462837	2014-08-04T23:13:30+0000	4316	0	419
96033897836_10153598502172837	2014-08-04T22:54:28+0000	4086	0	795
96033897836_10153591013862837	2014-08-02T20:01:07+0000	7319	0	902
96033897836_10153588315827837	2014-08-01T21:58:21+0000	8974	0	722
96033897836_10153585486067837	2014-07-31T20:02:45+0000	8868	0	2766
96033897836_10153583146047837	2014-07-30T21:14:16+0000	5507	0	781
96033897836_10153581419057837	2014-07-30T04:07:13+0000	5564	0	606
96033897836_10153578587897837	2014-07-29T01:40:47+0000	5661	0	664
96033897836_10153575722107837	2014-07-28T01:27:48+0000	4897	0	592
96033897836_10153572478617837	2014-07-26T23:00:20+0000	9365	0	688
96033897836_10153572308952837	2014-07-26T21:28:23+0000	8074	3	1329
96033897836_10153572182302837	2014-07-26T20:22:06+0000	18332	0	682
96033897836_10153570582302837	2014-07-26T02:57:52+0000	16857	0	3236
96033897836_10153570519682837	2014-07-26T02:15:41+0000	3929	0	425
96033897836_10153568184782837	2014-07-25T02:16:43+0000	8395	0	1001
96033897836_10153565890047837	2014-07-24T01:26:12+0000	4475	0	478
96033897836_10153565875197837	2014-07-24T01:17:26+0000	7209	0	1183
96033897836_10153565868762837	2014-07-24T01:13:50+0000	5888	0	877
96033897836_10153563501447837	2014-07-23T00:32:05+0000	4275	0	695
96033897836_10153558494212837	2014-07-20T23:31:38+0000	5436	0	660
96033897836_10153556188702837	2014-07-20T01:13:40+0000	3890	0	265
96033897836_10153555903452837	2014-07-19T22:27:12+0000	3803	0	461
96033897836_10153555836252837	2014-07-19T21:47:26+0000	4460	0	445
96033897836_10153555812787837	2014-07-19T21:34:56+0000	4679	0	436
96033897836_10153555788492837	2014-07-19T21:24:49+0000	4195	0	288
96033897836_10153551835477837	2014-07-18T02:43:34+0000	10482	0	541
96033897836_10153551817087837	2014-07-18T02:31:49+0000	3987	0	586
96033897836_10153551784832837	2014-07-18T02:12:08+0000	5993	0	681
96033897836_10153551531412837	2014-07-17T23:29:05+0000	5321	0	511
96033897836_10153549237952837	2014-07-16T22:18:02+0000	4825	0	569
96033897836_10153546969932837	2014-07-15T23:59:29+0000	5235	0	442
96033897836_10153544622332837	2014-07-14T23:54:37+0000	5457	0	407
96033897836_10153544154712837	2014-07-14T19:57:37+0000	4278	0	607
96033897836_10153538671862837	2014-07-12T17:09:37+0000	34520	0	1334
96033897836_10153534850002837	2014-07-11T02:10:55+0000	4197	0	544
96033897836_10153531783072837	2014-07-09T20:19:33+0000	7578	0	1079
96033897836_10153529008617837	2014-07-08T19:51:54+0000	5732	0	460
96033897836_10153528994312837	2014-07-08T19:45:57+0000	3579	0	390
96033897836_10153527088722837	2014-07-08T00:42:07+0000	5069	0	612
96033897836_10153524274582837	2014-07-06T23:21:19+0000	5246	0	464
96033897836_10153524070172837	2014-07-06T21:45:31+0000	4292	0	394
96033897836_10153521754832837	2014-07-06T00:27:33+0000	6312	0	1109
96033897836_10153518570972837	2014-07-04T19:37:23+0000	4984	0	577
96033897836_10153516205372837	2014-07-03T23:52:07+0000	3606	0	569
96033897836_10153516051887837	2014-07-03T22:23:29+0000	4781	0	815
96033897836_10153516012587837	2014-07-03T22:01:55+0000	4135	0	730
96033897836_10153515409962837	2014-07-03T17:14:43+0000	7337	0	1982
96033897836_10153513658262837	2014-07-03T01:40:05+0000	3606	0	635
96033897836_10153513560012837	2014-07-03T00:40:30+0000	3809	0	533
96033897836_10153513504702837	2014-07-03T00:04:25+0000	3475	0	551
96033897836_10153513457872837	2014-07-02T23:38:36+0000	6435	0	2886
96033897836_10153512911257837	2014-07-02T18:46:25+0000	3710	0	657
96033897836_10153510746027837	2014-07-01T23:24:44+0000	3017	0	359
96033897836_10153510697677837	2014-07-01T23:03:31+0000	5837	0	979
96033897836_10153510486637837	2014-07-01T21:26:44+0000	5178	0	993
96033897836_10153510426637837	2014-07-01T20:56:34+0000	4257	0	660
96033897836_10153508167652837	2014-07-01T00:04:21+0000	4055	0	556
96033897836_10153507736137837	2014-06-30T20:49:14+0000	6917	0	1403
96033897836_10153507462682837	2014-06-30T18:51:35+0000	4603	0	673
96033897836_10153507204597837	2014-06-30T16:46:03+0000	5988	0	1433
96033897836_10153504385927837	2014-06-29T17:16:37+0000	9981	0	1518
96033897836_10153501150137837	2014-06-28T15:58:31+0000	3926	0	419
96033897836_10153499645977837	2014-06-28T01:08:03+0000	22075	0	435
96033897836_10153499303767837	2014-06-27T21:52:20+0000	4856	0	1059
96033897836_10153499145267837	2014-06-27T20:33:18+0000	5551	0	1145
96033897836_10153498876037837	2014-06-27T18:13:26+0000	3595	0	566
96033897836_10153497269432837	2014-06-27T01:27:59+0000	3842	0	611
96033897836_10153497242472837	2014-06-27T01:12:53+0000	3106	0	418
96033897836_10153494727847837	2014-06-26T00:46:38+0000	3789	0	721
96033897836_10153494704992837	2014-06-26T00:35:57+0000	3808	0	607
96033897836_10153494679612837	2014-06-26T00:20:53+0000	3109	0	391
96033897836_10153494641677837	2014-06-25T23:58:10+0000	6920	0	1314
96033897836_10153492472112837	2014-06-25T02:02:47+0000	9390	0	680
96033897836_10153492422732837	2014-06-25T01:35:08+0000	11248	0	2578
96033897836_10153492197737837	2014-06-25T00:30:23+0000	3130	3	95
96033897836_10153491498197837	2014-06-24T19:30:26+0000	3588	0	476
96033897836_10153488607352837	2014-06-23T19:30:27+0000	4873	0	755
96033897836_10153488041442837	2014-06-23T15:52:12+0000	3829	0	672
96033897836_10153486176137837	2014-06-22T23:01:59+0000	10169	0	714
96033897836_10153485721147837	2014-06-22T20:14:42+0000	5287	0	664
96033897836_10153485719062837	2014-06-22T20:13:54+0000	3149	0	360
96033897836_10153482939742837	2014-06-21T20:00:18+0000	4904	0	876
96033897836_10153480869667837	2014-06-21T00:28:07+0000	3690	0	541
96033897836_10153480846562837	2014-06-21T00:14:41+0000	4206	0	499
96033897836_10153480702987837	2014-06-20T22:59:59+0000	3576	0	563
96033897836_10153480698202837	2014-06-20T22:57:04+0000	3512	0	493
96033897836_10153476342762837	2014-06-19T13:52:47+0000	5864	0	745
96033897836_10153474875522837	2014-06-19T03:27:59+0000	6151	0	872
96033897836_10153474867682837	2014-06-19T03:24:01+0000	4285	0	785
96033897836_10153474257862837	2014-06-18T22:26:13+0000	5824	0	980
96033897836_10153469611542837	2014-06-17T01:23:03+0000	4554	0	520
96033897836_10153469556057837	2014-06-17T01:01:19+0000	2805	0	458
96033897836_10153469535067837	2014-06-17T00:49:36+0000	3313	0	483
96033897836_10153469226497837	2014-06-16T22:24:28+0000	4812	0	485
96033897836_10153469116182837	2014-06-16T21:29:34+0000	178	3	41
96033897836_10153466671082837	2014-06-16T01:13:29+0000	11393	0	416
96033897836_10153462879412837	2014-06-14T21:58:46+0000	7204	0	1508
96033897836_10153460103372837	2014-06-13T20:51:59+0000	5679	0	553
96033897836_10153459843572837	2014-06-13T18:51:00+0000	5419	0	1268
96033897836_10153457077017837	2014-06-12T19:24:20+0000	7564	0	450
96033897836_10153456841587837	2014-06-12T17:20:51+0000	30426	0	6745
96033897836_10153455057207837	2014-06-11T22:53:39+0000	3157	0	377
96033897836_10153455002237837	2014-06-11T22:22:43+0000	4438	0	860
96033897836_10153454134062837	2014-06-11T16:01:03+0000	6334	0	1907
96033897836_10153452695247837	2014-06-11T00:55:56+0000	180	3	31
96033897836_10153452259967837	2014-06-10T20:50:29+0000	3657	0	434
96033897836_10153450527557837	2014-06-10T02:56:35+0000	9731	0	1628
96033897836_10153447698662837	2014-06-09T01:31:34+0000	4869	0	782
96033897836_10153447543302837	2014-06-09T00:17:56+0000	4922	0	738
96033897836_10153447518262837	2014-06-09T00:04:09+0000	3268	0	470
96033897836_10153447495762837	2014-06-08T23:53:27+0000	4831	0	551
96033897836_10153444752087837	2014-06-07T23:41:29+0000	2427	0	520
96033897836_10153444700622837	2014-06-07T23:13:25+0000	5077	0	625
96033897836_10153444412762837	2014-06-07T20:42:21+0000	4286	0	630
96033897836_10153442257187837	2014-06-06T23:03:37+0000	11951	0	6941
96033897836_10153442142382837	2014-06-06T22:10:48+0000	4274	0	544
96033897836_10153441868647837	2014-06-06T19:51:44+0000	4267	0	542
96033897836_10153440038192837	2014-06-06T03:33:10+0000	2480	0	197
96033897836_10153436924262837	2014-06-04T22:44:46+0000	4126	0	613
96033897836_10153436890432837	2014-06-04T22:27:31+0000	6262	0	1615
96033897836_10153434490322837	2014-06-03T23:03:51+0000	4832	0	489
96033897836_10153432132192837	2014-06-03T02:55:59+0000	1931	3	65
96033897836_10153431780112837	2014-06-02T23:55:19+0000	4643	0	766
96033897836_10153431604757837	2014-06-02T22:26:36+0000	4623	0	1074
96033897836_10153430990962837	2014-06-02T18:48:44+0000	5688	0	1609
96033897836_10153428732097837	2014-06-01T23:01:31+0000	4275	0	757
96033897836_10153426100357837	2014-06-01T01:29:29+0000	2673	0	285
96033897836_10153426079672837	2014-06-01T01:19:45+0000	3194	0	408
96033897836_10153425046552837	2014-05-31T17:34:40+0000	6500	0	808
96033897836_10153422982782837	2014-05-30T21:31:48+0000	3071	0	190
96033897836_10153422536357837	2014-05-30T18:16:54+0000	4234	0	824
96033897836_10153420855297837	2014-05-30T01:28:45+0000	1600	3	41
96033897836_10153420418887837	2014-05-29T22:11:44+0000	3142	0	343
96033897836_10153420389937837	2014-05-29T21:57:47+0000	6299	0	1668
96033897836_10153420031437837	2014-05-29T19:28:01+0000	4511	0	745
96033897836_10153419741467837	2014-05-29T17:03:48+0000	4491	0	531
96033897836_10153417865182837	2014-05-29T00:42:43+0000	2547	0	269
96033897836_10153417102857837	2014-05-28T19:12:33+0000	4152	0	501
96033897836_10153415080702837	2014-05-28T01:00:22+0000	1941	0	112
96033897836_10153414644717837	2014-05-27T22:58:07+0000	5859	0	1065
96033897836_10153413994942837	2014-05-27T18:06:25+0000	3165	0	409
96033897836_10153411747862837	2014-05-27T00:16:36+0000	1881	3	89
96033897836_10153410456112837	2014-05-26T15:40:24+0000	3329	0	480
96033897836_10153408404222837	2014-05-25T23:49:02+0000	4369	0	333
96033897836_10153407881617837	2014-05-25T20:00:10+0000	4083	0	437
96033897836_10153405750717837	2014-05-24T23:38:41+0000	29590	0	1039
96033897836_10153405717572837	2014-05-24T23:19:20+0000	3297	0	291
96033897836_10153405694432837	2014-05-24T23:05:29+0000	5436	0	1304
96033897836_10153404849562837	2014-05-24T15:59:18+0000	2357	0	308
96033897836_10153403227577837	2014-05-24T01:58:08+0000	9009	0	3132
96033897836_10153402602017837	2014-05-23T20:47:43+0000	6251	0	1205
96033897836_10153400483047837	2014-05-22T23:55:38+0000	3429	0	629
96033897836_10153400454732837	2014-05-22T23:38:21+0000	4197	0	475
96033897836_10153400360837837	2014-05-22T22:40:21+0000	3756	0	956
96033897836_10153398031602837	2014-05-21T23:52:22+0000	4094	0	541
96033897836_10153395761152837	2014-05-21T00:40:51+0000	2687	0	343
96033897836_10153395127912837	2014-05-20T19:07:01+0000	3791	0	528
96033897836_10153392902862837	2014-05-20T00:15:39+0000	3635	0	530
96033897836_10153391357082837	2014-05-19T12:48:59+0000	4125	0	919
96033897836_10153387924022837	2014-05-18T02:38:21+0000	3806	0	330
96033897836_10153387916887837	2014-05-18T02:35:05+0000	6344	0	525
96033897836_10153386818137837	2014-05-17T17:36:41+0000	3286	0	520
96033897836_10153385306557837	2014-05-17T01:11:10+0000	2229	0	161
96033897836_10153385285582837	2014-05-17T00:54:58+0000	4479	0	616
96033897836_10153383949687837	2014-05-16T12:31:53+0000	3309	0	296
96033897836_10153383013217837	2014-05-16T00:46:59+0000	2946	0	529
96033897836_10153382990682837	2014-05-16T00:33:52+0000	5874	0	1683
96033897836_10153380752987837	2014-05-15T03:00:53+0000	2471	0	353
96033897836_10153380420152837	2014-05-14T23:30:18+0000	1638	2	73
96033897836_10153380418297837	2014-05-14T23:29:20+0000	3849	0	336
96033897836_10153380329652837	2014-05-14T23:03:44+0000	2439	0	229
96033897836_10153379769577837	2014-05-14T19:04:04+0000	3825	0	553
96033897836_10153379714522837	2014-05-14T18:35:39+0000	2912	0	661
96033897836_10153378207262837	2014-05-14T01:21:49+0000	2301	0	114
96033897836_10153377892847837	2014-05-13T22:03:00+0000	2461	0	144
96033897836_10153377767837837	2014-05-13T20:56:07+0000	1989	0	255
96033897836_10153377391927837	2014-05-13T18:15:55+0000	2433	0	238
96033897836_10153375973437837	2014-05-13T02:38:50+0000	4362	0	585
96033897836_10153375951747837	2014-05-13T02:29:57+0000	3283	0	351
96033897836_10153375914902837	2014-05-13T02:16:59+0000	5877	0	443
96033897836_10153374913572837	2014-05-12T18:27:58+0000	3213	0	609
96033897836_10153371843192837	2014-05-11T17:27:55+0000	3349	0	580
96033897836_10153371691312837	2014-05-11T16:25:29+0000	11105	0	465
96033897836_10153369402502837	2014-05-10T22:47:15+0000	2790	0	403
96033897836_10153369378267837	2014-05-10T22:34:08+0000	3692	0	444
96033897836_10153369188737837	2014-05-10T21:13:14+0000	3311	0	462
96033897836_10153366865047837	2014-05-10T00:42:42+0000	4673	0	549
96033897836_10153366606527837	2014-05-09T23:04:24+0000	2362	0	315
96033897836_10153366541547837	2014-05-09T22:25:16+0000	4515	0	556
96033897836_10153366206542837	2014-05-09T19:30:01+0000	3823	0	706
96033897836_10153366169887837	2014-05-09T19:12:11+0000	4042	0	298
96033897836_10153364480777837	2014-05-09T02:10:23+0000	2767	0	463
96033897836_10153363840562837	2014-05-08T20:42:57+0000	3963	0	855
96033897836_10153361723012837	2014-05-07T23:20:00+0000	2680	0	294
96033897836_10153361709972837	2014-05-07T23:10:13+0000	3030	0	464
96033897836_10153361563087837	2014-05-07T21:41:38+0000	3956	0	521
96033897836_10153359325397837	2014-05-07T00:14:10+0000	5905	0	544
96033897836_10153358597472837	2014-05-06T18:37:57+0000	3131	0	553
96033897836_10153356871692837	2014-05-06T00:40:00+0000	2614	0	254
96033897836_10153356851462837	2014-05-06T00:25:29+0000	2195	0	360
